"ID","CategoryID","Title","Authors","ISBN","URL"
"19626","12","Тогда и сейчас","Адам Куртц","","https://www.mann-ivanov-ferber.ru/books/togda-i-sejchas/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19283","14","Программируем с Minecraft","Крейг Ричардсон","","https://www.mann-ivanov-ferber.ru/books/programmiruem-s-minecraft/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19720","14","Шахматы с енотом. Рабочая тетрадь № 1","Екатерина Волкова, Екатерина Прудникова","","https://www.mann-ivanov-ferber.ru/books/shaxmatyi-s-enotom/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19766","1","Неведомый мир","Ангелика Штабнер","","https://www.mann-ivanov-ferber.ru/books/nevedomyj-mir/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19060","11","Правила жизни Брюса Ли","Брюс Ли","","https://www.mann-ivanov-ferber.ru/books/pravila-zhizni-bryusa-li/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18702","28","Хильда и каменный лес","Люк Пирсон","","https://www.mann-ivanov-ferber.ru/books/hilda-i-kamennyij-les/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19545","14","Приключения «Черной руки»","Ганс Юрген Пресс","","https://www.mann-ivanov-ferber.ru/books/priklyucheniya-chernoj-ruki/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19548","28","Придумай и нарисуй свой комикс","Луи Стоуэлл","","https://www.mann-ivanov-ferber.ru/books/pridumaj-i-narisuj-svoj-komiks/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19133","9","Что не так в здравоохранении?","Генри Минцберг","","https://www.mann-ivanov-ferber.ru/books/chto-ne-tak-v-zdravooxranenii/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19391","14","Балет","Полина Мохова, Анастасия Батищева","","https://www.mann-ivanov-ferber.ru/books/balet/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"20156","1","Стикеры МИФ Booklovers","Настя Варламова","","https://www.mann-ivanov-ferber.ru/books/stikeryi_mif_booklovers/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19344","14","Я не боюсь темноты!","Хелена Хараштова, Якуб Ценкл","","https://www.mann-ivanov-ferber.ru/books/ya-ne-boyus-temnotyi/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19682","14","Мой гербарий. Листья деревьев","Анна Васильева, Светлана Винникова","","https://www.mann-ivanov-ferber.ru/books/moj-gerbarij-listya-derevev/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18918","28","Дневники Вишенки. Каменный зоопарк. Том 1","Жорис Шамблен, Орели Нейре","","https://www.mann-ivanov-ferber.ru/books/dnevniki-vishenki-kamennyij-zoopark/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18914","28","Звездный замок. 1869: покорение космоса. Том 1","Алекс Алис","","https://www.mann-ivanov-ferber.ru/books/zvezdnyij-zamok/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19273","14","Сокровища Земли","Сюзанна Риха, Ева Рудофски","","https://www.mann-ivanov-ferber.ru/books/sokrovishha-zemli/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19277","14","Алиса в стране наук","Дмитрий Баюк, Татьяна Виноградова, Константин Кноп","","https://www.mann-ivanov-ferber.ru/books/alisa-v-strane-nauk/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19290","12","Цветовой квест. ЖИВОТНЫЕ","Джон Вудкок","","https://www.mann-ivanov-ferber.ru/books/czvetovoj-kvest-zhivotnyie/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18739","21","Дао физики","Фритьоф Капра","","https://www.mann-ivanov-ferber.ru/books/dao_fiziki/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18867","9","Коллаборация","Мортен Хансен","","https://www.mann-ivanov-ferber.ru/books/kollaboracziya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19109","12","Что рисовать и как рисовать","Эдвин Лутц","","https://www.mann-ivanov-ferber.ru/books/chto-risovat-i-kak-risovat/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19119","12","Создай свою вселенную","Братья Маклеод","","https://www.mann-ivanov-ferber.ru/books/sozdaj-svoyu-vselennuyu/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19343","14","Желейчики на стройке","Януш Выжиковски","","https://www.mann-ivanov-ferber.ru/books/zhelejchiki-na-strojke/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18387","11","Как запоминать (почти) всё и всегда","Роб Иставэй","","https://www.mann-ivanov-ferber.ru/books/kak-zapominat-pochti-vsyo-i-vsegda/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18732","10","Суперпотребители","Эдди Юн","","https://www.mann-ivanov-ferber.ru/books/superpotrebiteli/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19352","14","Ловушки истории","Паскаль Эделин, Бенджамин Стриклер","","https://www.mann-ivanov-ferber.ru/books/lovushki-istorii/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18478","13","Как смотреть футбол","Рууд Гуллит","","https://www.mann-ivanov-ferber.ru/books/kak-smotret-futbol/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18742","11","Зажги себя!","Джон Рэйти, Эрик Хагерман","","https://www.mann-ivanov-ferber.ru/books/zazhgi_sebya!/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19281","14","Детектив Пьер распутывает дело. Стикербук","Хиро Камигаки и IC4DESIGN","","https://www.mann-ivanov-ferber.ru/books/detektiv-per/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19292","14","50 приключений авантюриста","Пьердоменико Баккаларио, Томмазо Перчивале, Антон-Джоната Феррари","","https://www.mann-ivanov-ferber.ru/books/50-priklyuchenij-avantyurista/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18812","11","100 способов изменить жизнь. Часть вторая","Лариса Парфентьева","","https://www.mann-ivanov-ferber.ru/books/100-sposobov-izmenit-zhizn-chast-vtoraya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18803","11","Искусство дыхания","Денни Пенман","","https://www.mann-ivanov-ferber.ru/books/iskusstvo-dyixaniya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19108","12","Неидеальный блокнот для мечтателей","Юлия Змеева","","https://www.mann-ivanov-ferber.ru/books/nevozmozhnyij-bloknot-dlya-vzroslyix/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18337","10","Инструменты маркетинга для отдела продаж","Игорь Манн, Анна Турусина, Екатерина Уколова","","https://www.mann-ivanov-ferber.ru/books/marketingovyij-chemodanchik/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18745","12","Когда солнце было кляксой","Джо Фернихо","","https://www.mann-ivanov-ferber.ru/books/kogda_solncze_byilo_klyaksoj/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18396","11","Умение говорить «нет»","Петра Кунце","","https://www.mann-ivanov-ferber.ru/books/umenie-govorit-net/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18725","28","Агата Кристи","Анна Мартинетти, Гийом Лебо, Александр Франк","","https://www.mann-ivanov-ferber.ru/books/agata-kristi/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"15856","9","Новые размышления о политике","Ицхак Адизес","","https://www.mann-ivanov-ferber.ru/books/novye-razmyshleniya-o-politike/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18471","11","Здоровый мозг","Дэвид Перлмуттер, Кэрол Колман","","https://www.mann-ivanov-ferber.ru/books/zdorovyij-mozg/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18740","11","Магия утра. Дневник","Хэл Элрод","","https://www.mann-ivanov-ferber.ru/books/magiya-utra-dnevnik/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18814","1","Аналитическая культура","Карл Андерсон","","https://www.mann-ivanov-ferber.ru/books/analiticheskaya-kultura/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18351","12","Привычка работать вместе","Твайла Тарп","","https://www.mann-ivanov-ferber.ru/books/privyichka-rabotat-vmeste/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18398","15","Наказание наградой","Альфи Кон","","https://www.mann-ivanov-ferber.ru/books/paperbook/nakazanie-nagradoj/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18728","28","Эйнштейн","Корин Майер, Анна Симон","","https://www.mann-ivanov-ferber.ru/books/ejnshtejn/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18755","12","642 идеи для историй","","","https://www.mann-ivanov-ferber.ru/books/642_idei_dlya_istorij/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"17671","21","Ритм вселенной","Стивен Строгац","","https://www.mann-ivanov-ferber.ru/books/ritm-vselennoj/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19232","12","Стиль","Эмили Хендерсон, Анджелин Борсикс","","https://www.mann-ivanov-ferber.ru/books/stil/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18481","21","Nudge","Ричард Талер, Касс Санстейн","","https://www.mann-ivanov-ferber.ru/books/nudge/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18737","11","Меня никто не понимает!","Хайди Грант Хэлворсон","","https://www.mann-ivanov-ferber.ru/books/menya_nikto_ne_ponimaet!/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18754","1","Мир акварели","Джин Хэйнс","","https://www.mann-ivanov-ferber.ru/books/mir_akvareli/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19104","12","От звезды к звезде","Гарет Мур","","https://www.mann-ivanov-ferber.ru/books/star-to-star/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18422","21","От шелка до кремния","Джеффри Гартен","","https://www.mann-ivanov-ferber.ru/books/ot-shelka-do-kremniya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18735","9","Несведущий маэстро","Итай Талгам","","https://www.mann-ivanov-ferber.ru/books/nesvedushhij_maestro/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18757","12","Гибкий ум","Эстанислао Бахрах","","https://www.mann-ivanov-ferber.ru/books/gibkij_um/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18701","28","Хильда и черный пес","Люк Пирсон","","https://www.mann-ivanov-ferber.ru/books/hilda-i-chernyij-pes/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19183","14","Вот как мы живем","Мэтт Ламот","","https://www.mann-ivanov-ferber.ru/books/vot-kak-myi-zhivem/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18995","9","Открывая организации будущего","Фредерик Лалу, Этьен Аппер","","https://www.mann-ivanov-ferber.ru/books/otkryivaya-organizaczii-budushhego-illyustrirovannoe-puteshestvie/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18744","12","Язык композиции","Альбрехт Рисслер","","https://www.mann-ivanov-ferber.ru/books/yazyik_kompoziczii/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18720","28","Винсент","Барбара Сток","","https://www.mann-ivanov-ferber.ru/books/vinsent/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"15279","9","Автоматический покупатель","Джон Уорриллоу","","https://www.mann-ivanov-ferber.ru/books/avtomaticheskij-pokupatel/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18469","11","Умение отпускать","Рональд Швеппе, Алеша Лонг","","https://www.mann-ivanov-ferber.ru/books/umenie-otpuskat/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19021","14","Самолёты и авиация","Елена Качур","","https://www.mann-ivanov-ferber.ru/books/samolyotyi-i-aviacziya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18717","28","Лиса и Заяц","Игорь Юльевич Олейников","","https://www.mann-ivanov-ferber.ru/books/lisa-i-zayacz/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19100","14","Проводим линии","Мария Казанович, Софья Бестужева","","https://www.mann-ivanov-ferber.ru/books/klassiki-provodim-linii/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19103","14","Рисуем орнаменты","Мария Казанович, Софья Бестужева","","https://www.mann-ivanov-ferber.ru/books/klassiki-risuem-ornamentyi/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"19102","14","Режем бумагу","Мария Казанович, Софья Бестужева","","https://www.mann-ivanov-ferber.ru/books/klassiki-rezhem-bumagu/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18705","28","СуперУхо","Сиси Белл","","https://www.mann-ivanov-ferber.ru/books/superuxo/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18747","12","Рисование фигуры человека","Джованни Чиварди","","https://www.mann-ivanov-ferber.ru/books/risovanie_figuryi_cheloveka/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18839","11","Тренируем мозг. Тетрадь для развития памяти и интеллекта №6","Рюта Кавашима","","https://www.mann-ivanov-ferber.ru/books/treniruem-mozg-6/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18713","28","На двух колесах","Оливье Мелано","","https://www.mann-ivanov-ferber.ru/books/na-dvux-kolesax/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18823","14","Kumon. Оживи картинку! Животные","","","https://www.mann-ivanov-ferber.ru/books/kumon-ozhivi-kartinku-zhivotnyie/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18824","14","Kumon. Оживи картинку! Транспорт и техника","","","https://www.mann-ivanov-ferber.ru/books/kumon-ozhivi-kartinku-transport/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18926","1","Набор закладок МИФа (для детей)","","","https://www.mann-ivanov-ferber.ru/bookskomplekt-zakladok-mifa-dlya-detej/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18925","1","Набор закладок МИФа (для взрослых)","","","https://www.mann-ivanov-ferber.ru/books/nabor-zakladok-mifa-dlya-vzroslyix/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"21373","1","Цитубус с постерами МИФа","","","https://www.mann-ivanov-ferber.ru/books/czitubus-s-posterami-mifa/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18167","9","Почему. Руководство по поиску причин и принятию решений","Саманта Клейнберг","","https://www.mann-ivanov-ferber.ru/books/pochemu-rukovodstvo/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"21372","1","Набор читателя 2.0","","","https://www.mann-ivanov-ferber.ru/books/nabor-chitatelya-20/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18025","9","Постигая Agile","Эндрю Стеллман, Дженнифер Грин","","https://www.mann-ivanov-ferber.ru/books/postigaya-agile/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18460","12","Захвати меня","Адам Куртц","","https://www.mann-ivanov-ferber.ru/books/zaxvati-menya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18399","21","Голая экономика","Чарльз Уилан","","https://www.mann-ivanov-ferber.ru/books/paperbook/golaya-ekonomika/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18752","12","Узоромания","Фелисити Френч, Лорен Фарнсворт","","https://www.mann-ivanov-ferber.ru/books/uzoromaniya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18649","9","Работа в радость","Деннис Бакке","","https://www.mann-ivanov-ferber.ru/books/rabota-v-radost/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18653","11","Эмоциональная гибкость","Сьюзен Дэвид","","https://www.mann-ivanov-ferber.ru/books/emoczionalnaya_gibkost/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18316","9","Кто","Джефф Смарт, Рэнди Стрит","","https://www.mann-ivanov-ferber.ru/books/kto/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18836","11","Тренируем мозг. Тетрадь для развития памяти и интеллекта №5","Рюта Кавашима","","https://www.mann-ivanov-ferber.ru/books/treniruem-mozg-5/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18483","9","Открытое мышление","Институт Арбингера","","https://www.mann-ivanov-ferber.ru/books/otkryitoe-myishlenie/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18624","14","Высоко, высоко к Луне","Сара Юн","","https://www.mann-ivanov-ferber.ru/books/vyisoko_vyisoko_k_lune/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18626","14","Глубоко, глубоко в океан","Сара Юн","","https://www.mann-ivanov-ferber.ru/books/gluboko-gluboko-v-okean/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18944","14","Kumon. Быстро и правильно! Деление","","","https://www.mann-ivanov-ferber.ru/books/kumon-byistro-i-pravilno-delenie/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18945","14","Kumon. Быстро и правильно! Вычитание","","","https://www.mann-ivanov-ferber.ru/books/kumon-byistro-i-pravilno-vyichitanie/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18946","14","Kumon. Быстро и правильно! Умножение","","","https://www.mann-ivanov-ferber.ru/books/kumon-byistro-i-pravilno-umnozhenie/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18943","14","Kumon. Быстро и правильно! Сложение","","","https://www.mann-ivanov-ferber.ru/books/kumon-byistro-i-pravilno-slozhenie/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18474","9","Софт за 30 дней","Кен Швабер, Джефф Сазерленд","","https://www.mann-ivanov-ferber.ru/books/soft-za-30-dnej/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18147","12","Уроки классического рисунка","Джульетта Аристид","","https://www.mann-ivanov-ferber.ru/books/uroki-klassicheskogo-risunka/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18784","14","Без ума от Акул","Оуэн Дэйви","","https://www.mann-ivanov-ferber.ru/books/bez-uma-ot-akul/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18835","14","Переполох в Египте","Камиль Готье, Стефани Верне, Марго Карпантье","","https://www.mann-ivanov-ferber.ru/books/perepolox-v-egipte/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18899","14","Читательский дневник","Марта Райцес","","https://www.mann-ivanov-ferber.ru/books/chitatelskij-dnevnik/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18711","28","Артур и золотая нить","Джо Тодд-Стентон","","https://www.mann-ivanov-ferber.ru/books/artur-i-zolotaya-nit/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18921","14","500 идей для творческого развития","Бобби Коннер","","https://www.mann-ivanov-ferber.ru/books/500-idej-dlya-tvorcheskogo-razvitiya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18312","14","Отпустите их","Джули Литкотт-Хеймс","","https://www.mann-ivanov-ferber.ru/books/otpustite-ix/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18758","12","Дудломания","Зиффлин","","https://www.mann-ivanov-ferber.ru/books/dudlomaniya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18463","12","Василий Кандинский","","","https://www.mann-ivanov-ferber.ru/books/vasilij-kandinskij/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18354","12","Импрессионисты. Часть 1","","","https://www.mann-ivanov-ferber.ru/books/impressionistyi-chast-1/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18355","12","Импрессионисты. Часть 2","","","https://www.mann-ivanov-ferber.ru/books/impressionistyi-chast-2/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18394","11","Преодоление страха","Дорис Идинг","","https://www.mann-ivanov-ferber.ru/books/preodolenie-straxa/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18166","11","Не жалей ни о чем","Найджел Камберленд","","https://www.mann-ivanov-ferber.ru/books/ne-zhalej-ni-o-chem/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18763","14","Паша и папа","Сюзанна Вебер, Сюзанна Гёлих","","https://www.mann-ivanov-ferber.ru/books/children/2017/pasha_i_papa/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18767","14","Kumon. Играй и расти! Рисуем и раскрашиваем","","","https://www.mann-ivanov-ferber.ru/books/kumon-igraj-i-rasti-risuem-i-raskrashivaem/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18768","14","Kumon. Играй и расти! Вырезаем и клеим","","","https://www.mann-ivanov-ferber.ru/books/kumon-igraj-i-rasti-vyirezaem-i-kleim/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"16913","13","Голубые зоны на практике","Дэн Бюттнер","","https://www.mann-ivanov-ferber.ru/books/golubye-zony-na-praktike/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18033","15","Атомы у нас дома","Крис Вудфорд","","https://www.mann-ivanov-ferber.ru/books/atomyi-u-nas-doma/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18121","15","Союз непохожих","Ицхак Адизес, Иехезкель Маданес, Рут Маданес","","https://www.mann-ivanov-ferber.ru/books/soyuz-nepoxozhix/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"15919","12","Как стать гениальным художником, не имея ни капли таланта","Леонид Тишков","","https://www.mann-ivanov-ferber.ru/books/kak-stat-genialnym-hudozhnikom-ne-imeya-ni-kapli-talanta/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"17871","9","Совещания по Адизесу","Шохам Адизес, Нир Бен Лави","","https://www.mann-ivanov-ferber.ru/books/soveshhaniya-po-adizesu/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"11055","10","На крючке","Нир Эяль","","https://www.mann-ivanov-ferber.ru/books/pokupatel_na_kryuchke/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18030","13","Бег по правилу 80/20","Мэт Фицджеральд","","https://www.mann-ivanov-ferber.ru/books/sport/beg-po-pravilu-8020/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18782","14","Бим-бом. В городе","Екатерина Трухан","","https://www.mann-ivanov-ferber.ru/books/bim-bom-v-gorode/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18706","14","Электроника для детей","Эйвинд Нидал Даль","","https://www.mann-ivanov-ferber.ru/books/elektronika_dlya_detej/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"17481","12","Кеды и кроссовки","Дэниел Джерош и Хенрик Клингел","","https://www.mann-ivanov-ferber.ru/books/kedyi-i-krossovki/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"7225","11","Гибкое сознание","Кэрол Дуэк","","https://www.mann-ivanov-ferber.ru/books/mif/mindset/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18119","21","Сейчас. Физика времени","Ричард Мюллер","","https://www.mann-ivanov-ferber.ru/books/fizika-vremeni/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18693","28","Хильда и птичий парад","Люк Пирсон","","https://www.mann-ivanov-ferber.ru/books/hilda-i-ptichij-parad/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18759","14","Карл Мопс. Новые приключения","Фабиола Нонн","","https://www.mann-ivanov-ferber.ru/books/karl-mops-novyie-priklyucheniya/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18143","12","Скетчбук художника","Кэти Джонсон","","https://www.mann-ivanov-ferber.ru/books/sketchbuk-xudozhnika/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18118","11","Решение проблем по методикам спецслужб","Морган Джонс","","https://www.mann-ivanov-ferber.ru/books/reshenie-problem-po-metodikam-speczsluzhb/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18352","12","Твоя жизнь в искусстве","Эшли Ле Куэр","","https://www.mann-ivanov-ferber.ru/books/tvoya-zhizn-v-iskusstve/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18401","11","Джедайские техники","Максим Дорофеев","","https://www.mann-ivanov-ferber.ru/books/dzhedajskie-texniki/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18428","14","Древние чудовища России","Антон Нелихов, Андрей Атучин","","https://www.mann-ivanov-ferber.ru/books/drevnie-chudovishha-rossii/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18487","14","KUMON. Давай клеить! Забавные животные","","","https://www.mann-ivanov-ferber.ru/books/kumon-davaj-kleit-zabavnyie-zhivotnyie/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18031","15","Книга радости","Его Святейшество Далай-лама XIV, Дуглас Абрамс, Десмонд Туту Архиепископ кейптаунский","","https://www.mann-ivanov-ferber.ru/books/kniga-radosti/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18038","12","Давно пора!","Барбара Шер","","https://www.mann-ivanov-ferber.ru/books/davno-pora/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
"18169","12","Ботанические портреты","Билли Шоуэлл","","https://www.mann-ivanov-ferber.ru/books/botanicheskie-portretyi/?buytab=paperbook&utm_source=ya.market&utm_medium=cpc&utm_campaign=market"
